duration_s,active,3V7_WL_SW_A current(0),3V3_SYS_A current(1),1V8_SYS_A current(2),DDR_VDD2_A current(3),DDR_VDDQ_A current(4),1V1_SYS_A current(5),0V8_SW_A current(6),VDD_CORE_A current(7),3V3_DAC_A current(17),3V3_ADC_A current(18),0V8_AON_A current(16),HDMI_A current(22),3V7_WL_SW_V volt(8),3V3_SYS_V volt(9),1V8_SYS_V volt(10),DDR_VDD2_V volt(11),DDR_VDDQ_V volt(12),1V1_SYS_V volt(13),0V8_SW_V volt(14),VDD_CORE_V volt(15),3V3_DAC_V volt(20),3V3_ADC_V volt(21),0V8_AON_V volt(19),HDMI_V volt(23),EXT5V_V volt(24),BATT_V volt(25)
0.000001,0,0.000000,0.209825,0.148341,0.000000,0.000000,0.180547,0.281068,0.589380,0.000305,0.000672,0.003236,0.016117,3.703488,3.295186,1.797800,1.103296,0.614285,1.104394,0.799633,0.749450,3.305857,3.302194,0.797948,4.924500,4.937900,0.005128
0.100060,0,0.000000,0.210801,0.146390,0.000000,0.000000,0.178595,0.280092,0.589380,0.000305,0.000427,0.003419,0.016606,3.699776,3.357359,1.798289,1.104761,0.615750,1.099999,0.802930,0.749987,3.306773,3.302194,0.797655,4.924500,4.935220,0.005128
0.200057,0,0.000000,0.209825,0.147365,0.000000,0.000000,0.178595,0.280092,0.580450,0.000183,0.000427,0.003236,0.016117,3.697920,3.293330,1.798289,1.108424,0.612820,1.102929,0.800732,0.749987,3.306773,3.302194,0.798241,4.924500,4.929860,0.005128
0.300057,0,0.000000,0.214705,0.146390,0.000000,0.000000,0.179571,0.279116,0.589380,0.000244,0.000549,0.003358,0.015995,3.711840,3.292402,1.798289,1.107691,0.616483,1.102929,0.801831,0.749987,3.306773,3.301279,0.797948,4.925840,4.937900,0.005128
0.400057,0,0.000000,0.213729,0.146390,0.000000,0.000000,0.213729,0.278140,0.589380,0.000427,0.000427,0.003297,0.016117,3.703488,3.293330,1.798777,1.101464,0.615384,1.104394,0.799633,0.749181,3.305857,3.302194,0.797948,4.928520,4.935220,0.005128
0.489804,1,0.000000,0.213729,0.146390,0.022446,0.000000,0.177619,0.285948,1.053740,0.000305,0.000672,0.003419,0.016117,3.719264,3.298898,1.797800,1.104761,0.605860,1.102197,0.800365,0.749181,3.305857,3.299447,0.797948,4.913780,4.939240,0.005128
0.600059,1,0.000000,0.211777,0.150293,0.000000,0.000000,0.180547,0.280092,0.651890,0.000305,0.001038,0.003419,0.017094,3.703488,3.307249,1.798289,1.101830,0.606227,1.101464,0.802930,0.784639,3.306773,3.302194,0.798241,4.913780,4.924500,0.005128
0.700060,1,0.000000,0.225440,0.144438,0.000000,0.000000,0.176643,0.278140,0.580450,0.000305,0.000427,0.003358,0.016117,3.704416,3.327664,1.796824,1.109156,0.614285,1.104394,0.800732,0.749450,3.306773,3.302194,0.797948,4.924500,4.936560,0.004274
0.800058,1,0.000000,0.213729,0.147365,0.000000,0.000000,0.180547,0.280092,0.589380,0.000305,0.000672,0.003297,0.016361,3.711840,3.301682,1.797800,1.104761,0.616483,1.102929,0.800732,0.749450,3.307689,3.300363,0.797948,4.928520,4.939240,0.005128
0.900058,1,0.001952,0.215681,0.145414,0.000000,0.000000,0.177619,0.281068,0.580450,0.000305,0.000672,0.003236,0.016606,3.703488,3.327664,1.796824,1.109156,0.615750,1.105494,0.802930,0.749718,3.306773,3.299447,0.797948,4.924500,4.937900,0.005128
1.000060,1,0.000000,0.211777,0.146390,0.000000,0.000000,0.178595,0.279116,0.580450,0.000305,0.000672,0.003297,0.016361,3.700704,3.325809,1.796824,1.102929,0.615750,1.104028,0.799633,0.749450,3.304942,3.300363,0.797948,4.928520,4.937900,0.004274
1.100057,1,0.000000,0.207873,0.146390,0.000000,0.000000,0.180547,0.279116,0.589380,0.000305,0.000427,0.003297,0.016484,3.711840,3.303538,1.798289,1.108790,0.614285,1.102929,0.801464,0.749450,3.304942,3.301279,0.797948,4.927180,4.939240,0.005128
1.200056,1,0.000000,0.221536,0.144438,0.000000,0.000000,0.178595,0.279116,0.580450,0.000305,0.000427,0.003419,0.016117,3.726687,3.293330,1.798777,1.106226,0.617582,1.102929,0.802930,0.749181,3.304942,3.301279,0.797948,4.925840,4.935220,0.004274
1.300055,1,0.000000,0.213729,0.148341,0.000000,0.000000,0.179571,0.280092,0.589380,0.000305,0.000672,0.003419,0.016361,3.699776,3.298898,1.797312,1.107691,0.616849,1.104761,0.800732,0.749450,3.305857,3.301279,0.797948,4.927180,4.939240,0.005128
